username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
chimiguila;2016/01/01 13:02;0;0;"Que gonorrea @EnriquePenalosa de alcalde, los santos óleos a la capital";;@EnriquePenalosa;;"682985158065143808";https://twitter.com/chimiguila/status/682985158065143808
Rafaelfra61;2016/01/01 13:02;1;0;"@EnriquePenalosa mi primer regalo es la aplicación de seguridad personal http://www.secapp.co  la usamos en México y la traigo a COLOMBIA";Neiva, Colombia;@EnriquePenalosa;;"682985153124261888";https://twitter.com/Rafaelfra61/status/682985153124261888
CorrealCi_juan;2016/01/01 13:01;0;1;"@BluRadioCo @EnriquePenalosa Y sobretodo después de 12 años de caos, corrupción y populismo inepto!";;@BluRadioCo @EnriquePenalosa;;"682985130802180097";https://twitter.com/CorrealCi_juan/status/682985130802180097
Mediarse;2016/01/01 13:01;2;3;"Oye @EnriquePenalosa y el tema del Cambio Climático? Dónde quedo? #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682985127174139904";https://twitter.com/Mediarse/status/682985127174139904
AlcaldiaBogota;2016/01/01 13:01;2;4;"Alcalde @EnriquePenalosa ingresa con su esposa al palacio Liévano pic.twitter.com/9TBZRJ9Qje";;@EnriquePenalosa;;"682985120454807557";https://twitter.com/AlcaldiaBogota/status/682985120454807557
BogotaET;2016/01/01 13:01;4;7;"A las 3 pm será la posesión del nuevo Concejo de Bogotá. Ahí estará presente @EnriquePenalosa, nuevo alcalde #posesiónPeñalosa";;@EnriquePenalosa;#posesi;"682985117497823232";https://twitter.com/BogotaET/status/682985117497823232
JanethGarciaC;2016/01/01 13:01;2;1;"@jbedoyalima @idartes @EnriquePenalosa buen espectáculo dieron esos muchachos, orgullo total";;@jbedoyalima @idartes @EnriquePenalosa;;"682985090264207360";https://twitter.com/JanethGarciaC/status/682985090264207360
NataCanela_;2016/01/01 13:01;0;0;"Hoy inicia un cambio que al transcurrir 4 años veremos los frutos de los esfuerzos!! @EnriquePenalosa #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682985088154497024";https://twitter.com/NataCanela_/status/682985088154497024
79Sandi;2016/01/01 13:01;0;1;"@ElDesaconsejado así quedamos con @petrogustavo , mis esperanzas en @EnriquePenalosa bogota mejorará!!! https://twitter.com/AIerta/status/682958532069703680 …";;@ElDesaconsejado @petrogustavo @EnriquePenalosa;;"682985086648717314";https://twitter.com/79Sandi/status/682985086648717314
RadioKronos;2016/01/01 13:01;2;9;""Juntos vamos a hacer una #BogotáMejorParaTodos" @EnriquePenalosa pic.twitter.com/cEGSOSJKjJ";;@EnriquePenalosa;#Bogot;"682985038925828096";https://twitter.com/RadioKronos/status/682985038925828096
danielduquev;2016/01/01 13:01;1;1;"Este es el gabinete de @EnriquePenalosa http://alponiente.com/8985-2/  vía @alponiente";;@EnriquePenalosa @alponiente;;"682984954226163714";https://twitter.com/danielduquev/status/682984954226163714
tatijarab;2016/01/01 13:01;1;2;"@jbedoyalima @EnriquePenalosa @JuanManSantos como así sra ahora ES OBLIGACIÓN ENTRAR A LA FARSA DE LA PA$? Eso es costreñimiento";;@jbedoyalima @EnriquePenalosa @JuanManSantos;;"682984930247315456";https://twitter.com/tatijarab/status/682984930247315456
LibuInes;2016/01/01 13:00;0;1;"@AurelioSuarez @EnriquePenalosa mamertos no pueden pasar el trago amargo q les genera desprenderse d 12 años d corrupción, ineptitud y caos";;@AurelioSuarez @EnriquePenalosa;;"682984860521226240";https://twitter.com/LibuInes/status/682984860521226240
LopezMelt7799;2016/01/01 13:00;0;1;"" @JaimeDelTodoES: Peñalosa va a "sacrificar" el metro por segunda vez? Ese es el sacrificio de su discurso?" @EnriquePenalosa";;@JaimeDelTodoES @EnriquePenalosa;;"682984856687656961";https://twitter.com/LopezMelt7799/status/682984856687656961
LucaRod11256041;2016/01/01 13:00;3;1;"@Bogota_DC @EnriquePenalosa Especialmente para sus amigos contratistas, Vargas Lleras en primera fila cobrando el favorcito? ?";;@Bogota_DC @EnriquePenalosa;;"682984783618674688";https://twitter.com/LucaRod11256041/status/682984783618674688
CMILANOTICIA;2016/01/01 13:00;13;5;"Este es el gabinete que acompañará a . @EnriquePenalosa en su administración http://ow.ly/Wwfpw pic.twitter.com/tbq11izQzK";;@EnriquePenalosa;;"682984732141961216";https://twitter.com/CMILANOTICIA/status/682984732141961216
CanalCapital;2016/01/01 13:00;4;3;". @EnriquePenalosa asumió las riendas de la ciudad con su equipo de gobierno prácticamente listo #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682984724604686336";https://twitter.com/CanalCapital/status/682984724604686336
elmompirri;2016/01/01 12:59;4;4;"#BogotaMejorParaTodos bueno se posesionó @EnriquePenalosa, ahora llega un nuevo aire libre de guerrilleros terroristas para Bogotá";;@EnriquePenalosa;#BogotaMejorParaTodos;"682984544400752640";https://twitter.com/elmompirri/status/682984544400752640
AlcaldiaBogota;2016/01/01 12:59;6;5;"Alcalde @EnriquePenalosa saluda a los invitados pic.twitter.com/rQuOgGstGM";;@EnriquePenalosa;;"682984530433708032";https://twitter.com/AlcaldiaBogota/status/682984530433708032
LopezMelt7799;2016/01/01 12:59;0;1;"" @Alonrop: ¿ #Peñalosa, y dónde está la #Bogotá de la #PAZ? ¿Hay garantía de alguna ciudad del pos-acuerdo?" @EnriquePenalosa @MiguelUribeT";;@Alonrop @EnriquePenalosa @MiguelUribeT;#Pe #Bogot #PAZ;"682984522976210948";https://twitter.com/LopezMelt7799/status/682984522976210948
oscarjavierg;2016/01/01 12:59;0;0;"@jorgessarsclaro @petrogustavo @EnriquePenalosa después critican que otros son los que deliran y los llaman " viudas del poder "";Bogotá, D.C., Colombia;@jorgessarsclaro @petrogustavo @EnriquePenalosa;;"682984440851787776";https://twitter.com/oscarjavierg/status/682984440851787776
vanedelatorre;2016/01/01 12:59;10;19;"Suerte -de todo corazón- a @MauriceArmitage @FicoGutierrez @EnriquePenalosa en el enorme reto que a partir de hoy asumen.";;@MauriceArmitage @FicoGutierrez @EnriquePenalosa;;"682984397465870336";https://twitter.com/vanedelatorre/status/682984397465870336
redantinazi;2016/01/01 12:58;0;0;"Retweeted Lorena. ( @LoreBeltran): A mi me hubiera gustado escuchar en el discurso de @EnriquePenalosa algo sobre... http://fb.me/1Z83xnW2v ";;@LoreBeltran @EnriquePenalosa;;"682984303492370432";https://twitter.com/redantinazi/status/682984303492370432
Miguego1;2016/01/01 12:58;1;1;"#GraciasPetro por que intento dejarnos una mejor ciudad, ahora quedamos en manos y mañas de @EnriquePenalosa pic.twitter.com/syvcRS8SUg";;@EnriquePenalosa;#GraciasPetro;"682984286467821568";https://twitter.com/Miguego1/status/682984286467821568
nicosernaes;2016/01/01 12:58;0;1;"Mucha suerte @EnriquePenalosa, que Dios lo bendiga en este nuevo camino. Los bogotanos le daremos la mano para tener una mejor ciudad.";;@EnriquePenalosa;;"682984240653430784";https://twitter.com/nicosernaes/status/682984240653430784
OmarChavezVal;2016/01/01 12:58;0;0;"La bici y el transporte público serán protagonistas, mucho optimismo @Bocarejo_JP @EnriquePenalosa";;@Bocarejo_JP @EnriquePenalosa;;"682984237147013120";https://twitter.com/OmarChavezVal/status/682984237147013120
sarrcoma;2016/01/01 12:58;6;1;"Al no estar @JuanManSantos en posesión de @EnriquePenalosa confirma el poder @German_Vargas sobre #BogotaMejorParaTodos quemo @petrogustavo";;@JuanManSantos @EnriquePenalosa @German_Vargas @petrogustavo;#BogotaMejorParaTodos;"682984225197408258";https://twitter.com/sarrcoma/status/682984225197408258
advercopy;2016/01/01 12:58;0;1;"@Cloquis @FelipeAcevedoM @linasandoval felicitaciones @JWT_Colombia por la nueva imagen de Bogotá (Y) @juanpablorocha @EnriquePenalosa";Bogotá, D.C., Colombia;@Cloquis @FelipeAcevedoM @linasandoval @JWT_Colombia @juanpablorocha @EnriquePenalosa;;"682984162467418112";https://twitter.com/advercopy/status/682984162467418112
ajulianh;2016/01/01 12:57;0;0;"Gente dice a alcalde @EnriquePenalosa que vías son prioridad, estoy de acuerdo, empezando por Av Caracas, en deuda de su mandato anterior.";;@EnriquePenalosa;;"682984112815235076";https://twitter.com/ajulianh/status/682984112815235076
vicmenmath;2016/01/01 12:57;0;0;"Y del METRO de Bogotá qué? Srs @EnriquePenalosa @carlosfgalan @Germanvargas123... Otros cuatro años de más estudios?https://twitter.com/Citytv/status/682978157327200256 …";;@EnriquePenalosa @carlosfgalan @Germanvargas123;;"682984111800193024";https://twitter.com/vicmenmath/status/682984111800193024
cframirezg;2016/01/01 12:57;1;0;"Deseo al Sr alcalde @EnriquePenalosa éxito durante su período constitucional en la Alcaldía Mayor de Bogotá, D. C. #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682984040794841088";https://twitter.com/cframirezg/status/682984040794841088
ferdiaze;2016/01/01 12:57;0;3;"¿Será que como acto de reconciliación y ya posesionado, @EnriquePenalosa nos quita el bloqueo?";;@EnriquePenalosa;;"682984019559059456";https://twitter.com/ferdiaze/status/682984019559059456
Mediarse;2016/01/01 12:57;6;2;"Disculpe Sr @EnriquePenalosa y las víctimas, el posconflicto, los desplazados, los desempleados, los sin techo? #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682984007479504897";https://twitter.com/Mediarse/status/682984007479504897
zastrofia;2016/01/01 12:57;0;1;"Tal vez la frase más importante del discurso “Trabajaré con un equipo alejado de la politiquería, con vocación de servicio @EnriquePenalosa";;@EnriquePenalosa;;"682983990119297024";https://twitter.com/zastrofia/status/682983990119297024
integracionbta;2016/01/01 12:56;15;16;"“Una sociedad civilizada es especialmente respetuosa y protectora d sus ciudadanos más vulnerables” @EnriquePenalosa pic.twitter.com/fRRNKbPtp3";;@EnriquePenalosa;;"682983874377433092";https://twitter.com/integracionbta/status/682983874377433092
CVPBogota;2016/01/01 12:56;2;3;"Seguiremos con el Alcalde @EnriquePenalosa construyendo una mejor ciudad! Bienvenido Alcalde! #BogotaMejorParaTodospic.twitter.com/worh3KRrwr";;@EnriquePenalosa;#BogotaMejorParaTodospic;"682983829796196353";https://twitter.com/CVPBogota/status/682983829796196353
Jaimicob;2016/01/01 12:56;0;1;"Que bueno que las cuentas de redes sociales de @Bogota__DC continúan con la nueva admin de @EnriquePenalosa.";;@Bogota__DC @EnriquePenalosa;;"682983828143607808";https://twitter.com/Jaimicob/status/682983828143607808
Bogota;2016/01/01 12:56;28;33;""Juntos vamos a hacer una Bogotá mejor para todos" @EnriquePenalosa pic.twitter.com/bhlRNdioTk";;@EnriquePenalosa;;"682983812448518144";https://twitter.com/Bogota/status/682983812448518144
diarionocturno;2016/01/01 12:56;0;1;"EN DIRECTO en #Periscope: Desde la posesión de @enriquepenalosa #BogotáMejorParaTodos https://www.periscope.tv/w/aVa1SzUzNzM1NDd8MXlOeGF6cUFBQVFLasEvPOJqt4wcQiEBfONnchKGd6FwAz_KTg3KhLU0bYtA …";;@enriquepenalosa;#Periscope #Bogot;"682983739895447554";https://twitter.com/diarionocturno/status/682983739895447554
ecospoliticos;2016/01/01 12:56;0;1;"#Feliz2016 para todos. Que el Diálogo y la Paz sean prioridad @EnriquePenalosa @EnriqueKrauze @MJDuzan @sumariumcompic.twitter.com/ZMB8khtMEN";;@EnriquePenalosa @EnriqueKrauze @MJDuzan @sumariumcompic;#Feliz2016;"682983672824393733";https://twitter.com/ecospoliticos/status/682983672824393733
MariMorenoF;2016/01/01 12:56;1;1;"Bienvenido @EnriquePenalosa Por fin Bogotá se liberó de @petrogustavo";;@EnriquePenalosa @petrogustavo;;"682983664527998976";https://twitter.com/MariMorenoF/status/682983664527998976
VAHC_26;2016/01/01 12:56;0;1;"@st_more @IdeasporBogota @MafeCarrascal @EnriquePenalosa de acuerdo, ya no más comparaciones, apenas esta empezando y ya creen que va mal";;@st_more @IdeasporBogota @MafeCarrascal @EnriquePenalosa;;"682983648522579968";https://twitter.com/VAHC_26/status/682983648522579968
JUANCAELBROKY;2016/01/01 12:55;6;7;"Nuestro concejal zanahorio electo @Jorgebta hace presencia en la posesión del nuevo Alcalde @EnriquePenalosa pic.twitter.com/6BijELhdZu";;@Jorgebta @EnriquePenalosa;;"682983606583738368";https://twitter.com/JUANCAELBROKY/status/682983606583738368
kotaxio;2016/01/01 12:55;0;0;"Lunar con pinta de verruga es saber que en su posesión @EnriquePenalosa estuvo uno de los mayores politiqueros del país @German_Vargas";;@EnriquePenalosa @German_Vargas;;"682983527156166662";https://twitter.com/kotaxio/status/682983527156166662
OMkangel;2016/01/01 12:55;1;1;"@lia_fowler >> @EnriquePenalosa Q NO Se Confía Del Apoyo @JuanManSantos :. A @petrogustavo Le Dió Un Cheque Pa´ #ElMetro Y Salió Chimbo";Bogotá, D.C., Colombia;@lia_fowler @EnriquePenalosa @JuanManSantos @petrogustavo;#ElMetro;"682983507438755840";https://twitter.com/OMkangel/status/682983507438755840
SantiP32;2016/01/01 12:55;0;0;"Le deseo lo mejor al nuevo alcalde de Bogotá @EnriquePenalosa, ojalá logre que #BogotaMejorParaTodos sea para todos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682983480515493888";https://twitter.com/SantiP32/status/682983480515493888
Pepegomez;2016/01/01 12:55;0;0;"¿Es verdad que @EnriquePenalosa no se ha percatado de que viene la paz?";;@EnriquePenalosa;;"682983465709625346";https://twitter.com/Pepegomez/status/682983465709625346
HernandoVargas0;2016/01/01 12:55;0;2;"@GerardoLandscap @NoticiasRCN @EnriquePenalosa a las pruebas me remito, 200 años manejados por 20 familias, saque conclusiones.";;@GerardoLandscap @NoticiasRCN @EnriquePenalosa;;"682983416728543233";https://twitter.com/HernandoVargas0/status/682983416728543233
Bunkerglo;2016/01/01 12:55;4;4;"En su discurso de posesión @EnriquePenalosa no consiguió explicar-me qué es "mejor" y "todos". pic.twitter.com/zoabj9nUkD";;@EnriquePenalosa;;"682983404300824576";https://twitter.com/Bunkerglo/status/682983404300824576
TAVITO1984;2016/01/01 12:55;0;0;"Espero que @EnriquePenalosa haga algo por bogota que la vuelva más vivible y con cultura ciudadana que tanta falta le hace";Fusagasugá, Colombia;@EnriquePenalosa;;"682983388727357441";https://twitter.com/TAVITO1984/status/682983388727357441
dfactonoticias;2016/01/01 12:55;0;0;"Retweeted Andrés tabares ( @tabacoal100): @dfactoradio @Horadelaverdad @EnriquePenalosa hay dios mio... http://fb.me/8TK1OmRyW ";;@tabacoal100 @dfactoradio @Horadelaverdad @EnriquePenalosa;;"682983388391718912";https://twitter.com/dfactonoticias/status/682983388391718912
dfactonoticias;2016/01/01 12:54;0;0;"Retweeted Sacredpain ( @sacredpain6): @dfactoradio @dfactonoticias @EnriquePenalosa @CanalCapital buen viento y... http://fb.me/21ekR55gE ";;@sacredpain6 @dfactoradio @dfactonoticias @EnriquePenalosa @CanalCapital;;"682983342728450048";https://twitter.com/dfactonoticias/status/682983342728450048
dfactonoticias;2016/01/01 12:54;0;0;"Retweeted Inés de Cristancho ( @ainesbecerra): @dfactoradio @Horadelaverdad @EnriquePenalosa @CanalCapital QUE... http://fb.me/7DgETEXs8 ";;@ainesbecerra @dfactoradio @Horadelaverdad @EnriquePenalosa @CanalCapital;;"682983331453997056";https://twitter.com/dfactonoticias/status/682983331453997056
SaizNicolas;2016/01/01 12:54;2;2;"Yo sí creo que con @EnriquePenalosa tendremos una #BogotaMejorParaGodos.";;@EnriquePenalosa;#BogotaMejorParaGodos;"682983318061711362";https://twitter.com/SaizNicolas/status/682983318061711362
SgtPepperCDLM;2016/01/01 12:54;0;0;"El discurso de @EnriquePenalosa confirma que debo comprar el Gol 1800 entre 2000 y 2005, un carro para menos de día de por medio y pasear.";Bogotá, D.C., Colombia;@EnriquePenalosa;;"682983317612924929";https://twitter.com/SgtPepperCDLM/status/682983317612924929
integracionbta;2016/01/01 12:54;4;10;"“Tendremos circuito ambiental de más de 200 kilómetros de extensión, único en el mundo” @EnriquePenalosa pic.twitter.com/kPEPxV5HHe";;@EnriquePenalosa;;"682983285698490368";https://twitter.com/integracionbta/status/682983285698490368
arturoporras569;2016/01/01 12:54;0;1;"@CanalCapital @EnriquePenalosa quien lo dice? El que quiere sectorizar el metro para valorizar una parte de la ciudad y devaluar la otra?";;@CanalCapital @EnriquePenalosa;;"682983232913195008";https://twitter.com/arturoporras569/status/682983232913195008
Javiguer666;2016/01/01 12:54;2;3;"@JaviGuacaneme @EnriquePenalosa @jaimebateman19 @Gisseldavilar @MariaMelidaN @NelsonAmayaT @francojaba Sonlos exterminadores dela diferencia";;@JaviGuacaneme @EnriquePenalosa @jaimebateman19 @Gisseldavilar @MariaMelidaN @NelsonAmayaT @francojaba;;"682983230291718144";https://twitter.com/Javiguer666/status/682983230291718144
busterarrieta;2016/01/01 12:54;1;1;"@vamosleonomar @EnriquePenalosa más sindicatos lo que nos deja @petrogustavo";;@vamosleonomar @EnriquePenalosa @petrogustavo;;"682983230048464896";https://twitter.com/busterarrieta/status/682983230048464896
HUGOLEONROJITO;2016/01/01 12:54;2;7;"En este momento el señor alcalde de Bogotá @EnriquePenalosa ingresa al palacio de Lievano. #BogotáMejorParaTodospic.twitter.com/uW8CO0B9Uh";;@EnriquePenalosa;#Bogot;"682983214265270272";https://twitter.com/HUGOLEONROJITO/status/682983214265270272
boston_r_s;2016/01/01 12:54;0;0;"@BluRadioCo @EnriquePenalosa Primero q nada, @petrogustavo a la cárcel y @ClaraLopezObre que lo siga por coautora del descalabro d #Bogota";;@BluRadioCo @EnriquePenalosa @petrogustavo @ClaraLopezObre;#Bogota;"682983161681317889";https://twitter.com/boston_r_s/status/682983161681317889
J0MAGA;2016/01/01 12:54;2;2;"Ya en plena posesión @EnriquePenalosa y @Bocarejo_JP les deseamos las mejores de las bendiciones, seguimos a la espera de la reunión.";;@EnriquePenalosa @Bocarejo_JP;;"682983147290660864";https://twitter.com/J0MAGA/status/682983147290660864
CocotaPura;2016/01/01 12:54;0;0;"Por 1ra vez le doy la razón a @PachoSantosC, mensaje de intolerancia entre @EnriquePenalosa y @petrogustavo #Bogota";;@PachoSantosC @EnriquePenalosa @petrogustavo;#Bogota;"682983137622769664";https://twitter.com/CocotaPura/status/682983137622769664
